-4.399999976158142090e-01,-2.400000095367431641e-01,3.999999910593032837e-02,1.562190498113733396e-03
-4.399999976158142090e-01,-2.400000095367431641e-01,1.199999973177909851e-01,1.940283631546582122e-01
-4.399999976158142090e-01,-2.400000095367431641e-01,1.999999880790710449e-01,2.766990871859553724e-01
-4.399999976158142090e-01,-2.400000095367431641e-01,2.800000011920928955e-01,2.623387311911655126e-02
-4.399999976158142090e-01,-1.600000262260437012e-01,-3.999999910593032837e-02,0.000000000000000000e+00
-4.399999976158142090e-01,-1.600000262260437012e-01,3.999999910593032837e-02,4.647743664047123135e-01
-4.399999976158142090e-01,-1.600000262260437012e-01,1.199999973177909851e-01,2.199315606871810935e+00
-4.399999976158142090e-01,-1.600000262260437012e-01,1.999999880790710449e-01,1.417179410223581737e+00
-4.399999976158142090e-01,-1.600000262260437012e-01,2.800000011920928955e-01,7.818768761659530275e-01
-4.399999976158142090e-01,-1.600000262260437012e-01,3.599999845027923584e-01,2.669470292137253800e-02
-4.399999976158142090e-01,-7.999998331069946289e-02,-3.999999910593032837e-02,2.559790311570453621e-03
-4.399999976158142090e-01,-7.999998331069946289e-02,3.999999910593032837e-02,3.078804121959293205e-01
-4.399999976158142090e-01,-7.999998331069946289e-02,1.199999973177909851e-01,8.184836299193563036e-01
-4.399999976158142090e-01,-7.999998331069946289e-02,1.999999880790710449e-01,5.876250169820981251e-01
-4.399999976158142090e-01,-7.999998331069946289e-02,2.800000011920928955e-01,4.777951990905694446e-01
-4.399999976158142090e-01,-7.999998331069946289e-02,3.599999845027923584e-01,5.772149784863757349e-02
-4.399999976158142090e-01,0.000000000000000000e+00,-3.999999910593032837e-02,1.446942664930591814e-04
-4.399999976158142090e-01,0.000000000000000000e+00,3.999999910593032837e-02,3.456307460303103402e-03
-4.399999976158142090e-01,0.000000000000000000e+00,1.199999973177909851e-01,4.960829963982070316e-03
-4.399999976158142090e-01,0.000000000000000000e+00,1.999999880790710449e-01,5.703613079637391038e-03
-4.399999976158142090e-01,0.000000000000000000e+00,2.800000011920928955e-01,2.847157771399654556e-03
-4.399999976158142090e-01,0.000000000000000000e+00,3.599999845027923584e-01,8.115155946085793456e-04
-4.399999976158142090e-01,7.999998331069946289e-02,-3.999999910593032837e-02,2.485958473874353303e-03
-4.399999976158142090e-01,7.999998331069946289e-02,3.999999910593032837e-02,1.583791580306795621e-01
-4.399999976158142090e-01,7.999998331069946289e-02,1.199999973177909851e-01,7.292071815192741058e-01
-4.399999976158142090e-01,7.999998331069946289e-02,1.999999880790710449e-01,5.224939400127194267e-01
-4.399999976158142090e-01,7.999998331069946289e-02,2.800000011920928955e-01,2.128013193170192885e-01
-4.399999976158142090e-01,7.999998331069946289e-02,3.599999845027923584e-01,3.198552199264618340e-02
-4.399999976158142090e-01,1.600000262260437012e-01,3.999999910593032837e-02,2.834976747062499247e-01
-4.399999976158142090e-01,1.600000262260437012e-01,1.199999973177909851e-01,1.092234728802017996e+00
-4.399999976158142090e-01,1.600000262260437012e-01,1.999999880790710449e-01,1.602019537282277417e+00
-4.399999976158142090e-01,1.600000262260437012e-01,2.800000011920928955e-01,5.692387815289879915e-01
-4.399999976158142090e-01,1.600000262260437012e-01,3.599999845027923584e-01,2.383681815417653879e-02
-4.399999976158142090e-01,2.399999499320983887e-01,3.999999910593032837e-02,3.666405590804532109e-04
-4.399999976158142090e-01,2.399999499320983887e-01,1.199999973177909851e-01,1.939734900107741855e-01
-4.399999976158142090e-01,2.399999499320983887e-01,1.999999880790710449e-01,1.340308114993817301e-01
-4.399999976158142090e-01,2.399999499320983887e-01,2.800000011920928955e-01,1.897404737972074873e-02
-3.600000143051147461e-01,-3.999999761581420898e-01,1.199999973177909851e-01,3.265515450344604054e-02
-3.600000143051147461e-01,-3.999999761581420898e-01,1.999999880790710449e-01,2.409634074629069256e-01
-3.600000143051147461e-01,-3.999999761581420898e-01,2.800000011920928955e-01,8.837873667243468265e-05
-3.600000143051147461e-01,-3.199999928474426270e-01,-3.999999910593032837e-02,7.271880461227149262e-01
-3.600000143051147461e-01,-3.199999928474426270e-01,3.999999910593032837e-02,1.406138225966823185e+01
-3.600000143051147461e-01,-3.199999928474426270e-01,1.199999973177909851e-01,3.732678279786126296e+01
-3.600000143051147461e-01,-3.199999928474426270e-01,1.999999880790710449e-01,3.767610298472718000e+01
-3.600000143051147461e-01,-3.199999928474426270e-01,2.800000011920928955e-01,1.926247585001346962e+01
-3.600000143051147461e-01,-3.199999928474426270e-01,3.599999845027923584e-01,3.986820782915278638e+00
-3.600000143051147461e-01,-2.400000095367431641e-01,-1.199999973177909851e-01,2.421218390655290043e-02
-3.600000143051147461e-01,-2.400000095367431641e-01,-3.999999910593032837e-02,7.809794000044246509e+00
-3.600000143051147461e-01,-2.400000095367431641e-01,3.999999910593032837e-02,3.996483126073847103e+01
-3.600000143051147461e-01,-2.400000095367431641e-01,1.199999973177909851e-01,5.864264707737964244e+01
-3.600000143051147461e-01,-2.400000095367431641e-01,1.999999880790710449e-01,5.370032846646335400e+01
-3.600000143051147461e-01,-2.400000095367431641e-01,2.800000011920928955e-01,3.905242650462562892e+01
-3.600000143051147461e-01,-2.400000095367431641e-01,3.599999845027923584e-01,1.484786677522404652e+01
-3.600000143051147461e-01,-2.400000095367431641e-01,4.399999678134918213e-01,1.158097482128161326e+00
-3.600000143051147461e-01,-1.600000262260437012e-01,-1.999999880790710449e-01,0.000000000000000000e+00
-3.600000143051147461e-01,-1.600000262260437012e-01,-1.199999973177909851e-01,6.086287362672663237e-01
-3.600000143051147461e-01,-1.600000262260437012e-01,-3.999999910593032837e-02,6.439199499820373873e+00
-3.600000143051147461e-01,-1.600000262260437012e-01,3.999999910593032837e-02,1.415570135498431981e+01
-3.600000143051147461e-01,-1.600000262260437012e-01,1.199999973177909851e-01,2.249711102214901359e+01
-3.600000143051147461e-01,-1.600000262260437012e-01,1.999999880790710449e-01,2.719053982644280154e+01
-3.600000143051147461e-01,-1.600000262260437012e-01,2.800000011920928955e-01,1.925076572222737425e+01
-3.600000143051147461e-01,-1.600000262260437012e-01,3.599999845027923584e-01,9.741330317800935390e+00
-3.600000143051147461e-01,-1.600000262260437012e-01,4.399999678134918213e-01,3.081463345024355149e+00
-3.600000143051147461e-01,-1.600000262260437012e-01,5.199999809265136719e-01,2.374901337534210399e-02
-3.600000143051147461e-01,-7.999998331069946289e-02,-1.999999880790710449e-01,2.596850609001880006e-04
-3.600000143051147461e-01,-7.999998331069946289e-02,-1.199999973177909851e-01,2.255252636280235812e-01
-3.600000143051147461e-01,-7.999998331069946289e-02,-3.999999910593032837e-02,1.721101362412272628e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,3.999999910593032837e-02,2.646494252034622630e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,1.199999973177909851e-01,3.851716671318213159e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,1.999999880790710449e-01,4.266932775603827110e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,2.800000011920928955e-01,3.434024108084328564e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,3.599999845027923584e-01,2.137799829359120718e+00
-3.600000143051147461e-01,-7.999998331069946289e-02,4.399999678134918213e-01,5.853272412107585199e-01
-3.600000143051147461e-01,-7.999998331069946289e-02,5.199999809265136719e-01,2.275302997647956488e-02
-3.600000143051147461e-01,0.000000000000000000e+00,-1.999999880790710449e-01,7.824363253183886703e-05
-3.600000143051147461e-01,0.000000000000000000e+00,-1.199999973177909851e-01,2.846762874282020121e-03
-3.600000143051147461e-01,0.000000000000000000e+00,-3.999999910593032837e-02,1.446068609497624252e-02
-3.600000143051147461e-01,0.000000000000000000e+00,3.999999910593032837e-02,2.944374540646578844e-02
-3.600000143051147461e-01,0.000000000000000000e+00,1.199999973177909851e-01,3.717049168628756839e-02
-3.600000143051147461e-01,0.000000000000000000e+00,1.999999880790710449e-01,3.658311723384716219e-02
-3.600000143051147461e-01,0.000000000000000000e+00,2.800000011920928955e-01,2.564999523144587470e-02
-3.600000143051147461e-01,0.000000000000000000e+00,3.599999845027923584e-01,2.074110402510120910e-02
-3.600000143051147461e-01,0.000000000000000000e+00,4.399999678134918213e-01,6.989081692672296543e-03
-3.600000143051147461e-01,0.000000000000000000e+00,5.199999809265136719e-01,3.767984651496605083e-04
-3.600000143051147461e-01,7.999998331069946289e-02,-1.999999880790710449e-01,2.714773153813219726e-04
-3.600000143051147461e-01,7.999998331069946289e-02,-1.199999973177909851e-01,2.155123160779698344e-01
-3.600000143051147461e-01,7.999998331069946289e-02,-3.999999910593032837e-02,1.073712220952046437e+00
-3.600000143051147461e-01,7.999998331069946289e-02,3.999999910593032837e-02,1.987788819313572208e+00
-3.600000143051147461e-01,7.999998331069946289e-02,1.199999973177909851e-01,2.606268789431735566e+00
-3.600000143051147461e-01,7.999998331069946289e-02,1.999999880790710449e-01,3.134798852757898047e+00
-3.600000143051147461e-01,7.999998331069946289e-02,2.800000011920928955e-01,2.309237943286000405e+00
-3.600000143051147461e-01,7.999998331069946289e-02,3.599999845027923584e-01,1.627301527950336002e+00
-3.600000143051147461e-01,7.999998331069946289e-02,4.399999678134918213e-01,7.881700470331421959e-01
-3.600000143051147461e-01,7.999998331069946289e-02,5.199999809265136719e-01,2.052029418416708578e-02
-3.600000143051147461e-01,1.600000262260437012e-01,-1.199999973177909851e-01,4.010221047047904386e-01
-3.600000143051147461e-01,1.600000262260437012e-01,-3.999999910593032837e-02,5.115924478771105122e+00
-3.600000143051147461e-01,1.600000262260437012e-01,3.999999910593032837e-02,1.329062723605886198e+01
-3.600000143051147461e-01,1.600000262260437012e-01,1.199999973177909851e-01,1.955392479694948094e+01
-3.600000143051147461e-01,1.600000262260437012e-01,1.999999880790710449e-01,1.594436717098710687e+01
-3.600000143051147461e-01,1.600000262260437012e-01,2.800000011920928955e-01,1.670373688896028952e+01
-3.600000143051147461e-01,1.600000262260437012e-01,3.599999845027923584e-01,7.908231641856532157e+00
-3.600000143051147461e-01,1.600000262260437012e-01,4.399999678134918213e-01,2.796362067582786715e+00
-3.600000143051147461e-01,1.600000262260437012e-01,5.199999809265136719e-01,4.034030683688880070e-02
-3.600000143051147461e-01,2.399999499320983887e-01,-1.199999973177909851e-01,5.461457889219994977e-02
-3.600000143051147461e-01,2.399999499320983887e-01,-3.999999910593032837e-02,7.078322620106916041e+00
-3.600000143051147461e-01,2.399999499320983887e-01,3.999999910593032837e-02,2.704330695495040260e+01
-3.600000143051147461e-01,2.399999499320983887e-01,1.199999973177909851e-01,5.001913970451072800e+01
-3.600000143051147461e-01,2.399999499320983887e-01,1.999999880790710449e-01,4.480300511293373944e+01
-3.600000143051147461e-01,2.399999499320983887e-01,2.800000011920928955e-01,3.257704652846614124e+01
-3.600000143051147461e-01,2.399999499320983887e-01,3.599999845027923584e-01,1.486385496776316728e+01
-3.600000143051147461e-01,2.399999499320983887e-01,4.399999678134918213e-01,1.091912799470236228e+00
-3.600000143051147461e-01,3.199999928474426270e-01,-3.999999910593032837e-02,6.319033694411478885e-01
-3.600000143051147461e-01,3.199999928474426270e-01,3.999999910593032837e-02,1.519485121808068406e+01
-3.600000143051147461e-01,3.199999928474426270e-01,1.199999973177909851e-01,3.922218037851184391e+01
-3.600000143051147461e-01,3.199999928474426270e-01,1.999999880790710449e-01,3.147323639455088795e+01
-3.600000143051147461e-01,3.199999928474426270e-01,2.800000011920928955e-01,1.880229956636729938e+01
-3.600000143051147461e-01,3.199999928474426270e-01,3.599999845027923584e-01,3.748461660801716278e+00
-3.600000143051147461e-01,3.199999928474426270e-01,4.399999678134918213e-01,0.000000000000000000e+00
-3.600000143051147461e-01,4.000000357627868652e-01,1.199999973177909851e-01,5.118905282480049057e-02
-3.600000143051147461e-01,4.000000357627868652e-01,1.999999880790710449e-01,1.364270205733063568e-01
-3.600000143051147461e-01,4.000000357627868652e-01,2.800000011920928955e-01,7.555379898744446140e-03
-2.799999713897705078e-01,-4.799999892711639404e-01,3.999999910593032837e-02,0.000000000000000000e+00
-2.799999713897705078e-01,-4.799999892711639404e-01,1.199999973177909851e-01,1.861263204905587443e-01
-2.799999713897705078e-01,-4.799999892711639404e-01,1.999999880790710449e-01,3.320177508905782782e-01
-2.799999713897705078e-01,-4.799999892711639404e-01,2.800000011920928955e-01,5.244400640374385220e-02
-2.799999713897705078e-01,-3.999999761581420898e-01,-3.999999910593032837e-02,3.131906654518520572e+00
-2.799999713897705078e-01,-3.999999761581420898e-01,3.999999910593032837e-02,3.182149202434534629e+01
-2.799999713897705078e-01,-3.999999761581420898e-01,1.199999973177909851e-01,5.142583285564663242e+01
-2.799999713897705078e-01,-3.999999761581420898e-01,1.999999880790710449e-01,5.447015861479091825e+01
-2.799999713897705078e-01,-3.999999761581420898e-01,2.800000011920928955e-01,3.850589546723217182e+01
-2.799999713897705078e-01,-3.999999761581420898e-01,3.599999845027923584e-01,1.323718448742468112e+01
-2.799999713897705078e-01,-3.999999761581420898e-01,4.399999678134918213e-01,3.753570997507088558e-01
-2.799999713897705078e-01,-3.199999928474426270e-01,-1.999999880790710449e-01,2.421492427461934688e-04
-2.799999713897705078e-01,-3.199999928474426270e-01,-1.199999973177909851e-01,4.711035321946204668e+00
-2.799999713897705078e-01,-3.199999928474426270e-01,-3.999999910593032837e-02,4.796017392165314419e+01
-2.799999713897705078e-01,-3.199999928474426270e-01,3.999999910593032837e-02,1.015547376512432578e+02
-2.799999713897705078e-01,-3.199999928474426270e-01,1.199999973177909851e-01,1.737232038642038106e+02
-2.799999713897705078e-01,-3.199999928474426270e-01,1.999999880790710449e-01,1.437123085233567679e+02
-2.799999713897705078e-01,-3.199999928474426270e-01,2.800000011920928955e-01,1.096332777615472907e+02
-2.799999713897705078e-01,-3.199999928474426270e-01,3.599999845027923584e-01,6.942292062841059419e+01
-2.799999713897705078e-01,-3.199999928474426270e-01,4.399999678134918213e-01,1.652846847720077861e+01
-2.799999713897705078e-01,-3.199999928474426270e-01,5.199999809265136719e-01,2.258686308084398020e-01
-2.799999713897705078e-01,-2.400000095367431641e-01,-1.999999880790710449e-01,5.159089044593032636e-01
-2.799999713897705078e-01,-2.400000095367431641e-01,-1.199999973177909851e-01,1.616648931820245494e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,-3.999999910593032837e-02,5.467714553755546092e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,3.999999910593032837e-02,9.282893361717799507e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,1.199999973177909851e-01,1.245695887317272081e+02
-2.799999713897705078e-01,-2.400000095367431641e-01,1.999999880790710449e-01,1.171528923485544169e+02
-2.799999713897705078e-01,-2.400000095367431641e-01,2.800000011920928955e-01,9.262883656067720040e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,3.599999845027923584e-01,7.022569584262987519e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,4.399999678134918213e-01,3.472012885035864116e+01
-2.799999713897705078e-01,-2.400000095367431641e-01,5.199999809265136719e-01,3.346402919886153793e+00
-2.799999713897705078e-01,-2.400000095367431641e-01,6.000000238418579102e-01,6.517609947831556243e-04
-2.799999713897705078e-01,-1.600000262260437012e-01,-2.800000011920928955e-01,1.588931838243447551e-04
-2.799999713897705078e-01,-1.600000262260437012e-01,-1.999999880790710449e-01,7.716776776201131893e-01
-2.799999713897705078e-01,-1.600000262260437012e-01,-1.199999973177909851e-01,8.281892000459663450e+00
-2.799999713897705078e-01,-1.600000262260437012e-01,-3.999999910593032837e-02,2.149927721409016002e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,3.999999910593032837e-02,2.975108721208632900e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,1.199999973177909851e-01,3.878063053753842127e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,1.999999880790710449e-01,3.798721152366771747e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,2.800000011920928955e-01,3.549538096637937201e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,3.599999845027923584e-01,2.291285196629517174e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,4.399999678134918213e-01,1.306405510804168202e+01
-2.799999713897705078e-01,-1.600000262260437012e-01,5.199999809265136719e-01,3.273670446708222936e+00
-2.799999713897705078e-01,-1.600000262260437012e-01,6.000000238418579102e-01,4.426265827498170741e-02
-2.799999713897705078e-01,-7.999998331069946289e-02,-2.800000011920928955e-01,9.689538312568926831e-04
-2.799999713897705078e-01,-7.999998331069946289e-02,-1.999999880790710449e-01,2.561163762534864330e-01
-2.799999713897705078e-01,-7.999998331069946289e-02,-1.199999973177909851e-01,1.620346779908543144e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,-3.999999910593032837e-02,3.612957513783386698e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,3.999999910593032837e-02,5.023417114123222227e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,1.199999973177909851e-01,5.363843951541202415e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,1.999999880790710449e-01,4.726992520005373066e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,2.800000011920928955e-01,5.921722274675432551e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,3.599999845027923584e-01,4.005589800195812344e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,4.399999678134918213e-01,1.999829968145571346e+00
-2.799999713897705078e-01,-7.999998331069946289e-02,5.199999809265136719e-01,8.782371646168335433e-01
-2.799999713897705078e-01,-7.999998331069946289e-02,6.000000238418579102e-01,3.033527256499813848e-02
-2.799999713897705078e-01,0.000000000000000000e+00,-2.800000011920928955e-01,2.763404572420319165e-05
-2.799999713897705078e-01,0.000000000000000000e+00,-1.999999880790710449e-01,2.327023381416836161e-03
-2.799999713897705078e-01,0.000000000000000000e+00,-1.199999973177909851e-01,1.295764591844400168e-02
-2.799999713897705078e-01,0.000000000000000000e+00,-3.999999910593032837e-02,3.270298608891567677e-02
-2.799999713897705078e-01,0.000000000000000000e+00,3.999999910593032837e-02,4.634207470645841653e-02
-2.799999713897705078e-01,0.000000000000000000e+00,1.199999973177909851e-01,5.781769050860936787e-02
-2.799999713897705078e-01,0.000000000000000000e+00,1.999999880790710449e-01,5.844427620678239316e-02
-2.799999713897705078e-01,0.000000000000000000e+00,2.800000011920928955e-01,5.583796975905751248e-02
-2.799999713897705078e-01,0.000000000000000000e+00,3.599999845027923584e-01,3.961394151340771191e-02
-2.799999713897705078e-01,0.000000000000000000e+00,4.399999678134918213e-01,2.533968560105487322e-02
-2.799999713897705078e-01,0.000000000000000000e+00,5.199999809265136719e-01,6.484222375202411230e-03
-2.799999713897705078e-01,0.000000000000000000e+00,6.000000238418579102e-01,4.173144907109737635e-04
-2.799999713897705078e-01,7.999998331069946289e-02,-2.800000011920928955e-01,4.551539381145340503e-04
-2.799999713897705078e-01,7.999998331069946289e-02,-1.999999880790710449e-01,1.533561667807109008e-01
